@relation vowel-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)*1000/(MAX-MIN)

@attribute Sex {Male,Female}
@attribute 'Feature 0' numeric
@attribute 'Feature 1' numeric
@attribute 'Feature 2' numeric
@attribute 'Feature 3' numeric
@attribute 'Feature 4' numeric
@attribute 'Feature 5' numeric
@attribute 'Feature 6' numeric
@attribute 'Feature 7' numeric
@attribute 'Feature 8' numeric
@attribute 'Feature 9' numeric
@attribute Class {hid,hId,hEd,hAd,hYd,had,hOd,hod,hUd,hud,hed}

@data
Female,441.686183,537.964713,500,488.114105,562.405255,365.79197,596.598639,428.571429,77.002053,788.686606,hed
Female,409.836066,206.994329,775.906075,861.859482,634.916625,443.88239,181.632653,196.578631,196.098563,887.841352,hid
Female,389.929742,368.304978,633.23124,756.47121,751.389591,617.451786,547.619048,380.552221,100.958248,727.243173,hId
Female,442.857143,445.337114,485.196529,818.013735,471.197575,388.239014,360.204082,249.69988,373.374401,848.179454,hEd
Female,585.714286,506.773787,316.488004,576.069731,450.227388,298.134682,501.70068,400.060024,441.820671,877.113134,hAd
Female,513.583138,675.488343,255.487494,344.426836,504.295099,558.014543,599.659864,249.09964,362.080767,740.572172,hYd
Female,540.28103,632.482672,348.136804,375.858426,555.330975,471.071767,594.897959,251.80072,273.100616,790.637191,had
Female,476.580796,672.810334,354.517611,274.167987,431.783729,680.999052,686.054422,529.711885,273.442847,580.624187,hOd
Female,343.793911,772.36925,411.689638,163.497095,458.564932,820.423648,753.741497,557.623049,373.716632,388.491547,hod
Female,294.847775,592.785129,708.014293,375.330164,573.016675,546.316788,493.197279,572.028812,317.590691,343.628088,hUd
Female,234.192037,643.509767,638.84635,583.201268,667.25619,421.119191,108.163265,316.626651,278.918549,418.725618,hud
Female,445.433255,556.080655,477.794793,468.56841,600.808489,403.098324,526.530612,423.769508,134.839151,772.106632,hed
Female,400.702576,211.405167,770.801429,867.670365,629.105609,435.662346,188.77551,186.67467,207.734428,904.096229,hid
Female,372.599532,368.620038,675.089331,740.095087,759.474482,586.784698,492.176871,414.165666,95.824778,736.345904,hId
Female,408.196721,485.822306,535.222052,781.563656,516.169783,261.776794,358.843537,318.727491,304.243669,860.53316,hEd
Female,565.807963,508.979206,313.425217,580.824089,468.16574,288.966171,484.013605,389.555822,446.269678,917.425228,hAd
Female,517.330211,664.461248,282.797346,322.503962,504.295099,566.866899,640.47619,270.408163,308.692676,746.749025,hYd
Female,535.59719,630.907372,344.308321,389.593238,562.657908,480.240278,577.891156,268.307323,250.171116,815.019506,had
Female,461.826698,686.357908,270.546197,318.806128,466.144517,713.563073,718.707483,408.463385,239.219713,593.953186,hOd
Female,341.451991,768.588532,405.308831,174.854728,436.078828,822.320582,733.673469,614.345738,266.255989,448.309493,hod
Female,288.290398,588.059231,652.118428,378.235605,597.271349,589.630098,458.503401,544.417767,287.474333,383.615085,hUd
Female,221.779859,661.468179,651.352731,581.880613,618.999495,427.126146,86.734694,346.038415,256.673511,419.375813,hud
Female,449.648712,566.792691,461.459929,447.437929,648.812532,440.404679,445.578231,422.569028,194.045175,772.756827,hed
